country	year	pop	gdpPercap	lifeExp	continent
Canada	1981	24900000	23904.52565	75.55	Americas
Canada	1982	25201900	22898.79214	75.76	Americas
Canada	1983	25456300	23329.80455	76.13	Americas
Canada	1984	25701800	24431.84887	76.43	Americas
Canada	1985	25941600	25514.7852	76.41	Americas
Canada	1986	26203800	25921.16702	76.56	Americas
Canada	1987	26549700	26626.51503	76.86	Americas
Canada	1988	26894800	27562.41454	76.94	Americas
Canada	1989	27379300	27729.89597	77.2	Americas
Canada	1990	27790600	27387.27394	77.51	Americas
Canada	1991	28117600	26491.59562	77.69	Americas
Canada	1992	28523502	26342.88426	77.95	Americas
Canada	1993	28920644	26590.39937	77.83	Americas
Canada	1994	29262472	27543.90811	78.02	Americas
Canada	1995	29619002	27969.67291	78.14	Americas
Canada	1996	29983162	28074.83649	78.4	Americas
Canada	1997	30305843	28954.92589	78.61	Americas
Canada	1998	30628924	29837.45806	78.83	Americas
Canada	1999	30957019	31154.85646	79.06	Americas
Canada	2000	31278097	32448.60764	79.42	Americas
Canada	2001	31592805	32570.56646	79.65	Americas
Canada	2002	31902268	33328.96507	79.77	Americas
Canada	2003	32207113	33635.25438	79.95	Americas
Canada	2004	32507874	34346.96551	80.25	Americas
Canada	2005	32805041	35078	80.36	Americas
Canada	2007	33390141	36319.23501	80.653	Americas
Cape Verde	1952	155037	594.7341659	48.48	Africa
Cape Verde	1957	179516	583.6337743	50.98	Africa
Cape Verde	1962	209878	695.8088512	52.98	Africa
Cape Verde	1967	246787	765.8281051	55.48	Africa
Cape Verde	1972	275392	691.5225913	57.48	Africa
Cape Verde	1977	285691	667.7823441	59.98	Africa
Cape Verde	1982	304586	1181.352308	61.766	Africa
Cape Verde	1987	330779	1481.038343	64.078	Africa
Cape Verde	1997	388383	1902.832452	68.646	Africa
Cape Verde	2002	408760	2505.291423	70.203	Africa
Cape Verde	2007	423613	3205.479398	71.677	Africa
Central African Republic	1952	1291695	1071.310713	35.463	Africa
Central African Republic	1957	1392284	1190.844328	37.464	Africa
Central African Republic	1962	1523478	1193.068753	39.475	Africa
Central African Republic	1967	1733638	1136.056615	41.478	Africa
Central African Republic	1972	1927260	1070.013275	43.457	Africa
Central African Republic	1977	2167533	1109.374338	46.775	Africa
Central African Republic	1982	2476971	956.7529907	48.295	Africa
Central African Republic	1987	2840009	844.8763504	50.485	Africa
Central African Republic	1992	3265124	747.9055252	49.396	Africa
Central African Republic	1997	3696513	740.5063317	46.066	Africa
Central African Republic	2002	4048013	738.6906068	43.308	Africa
Central African Republic	2007	4369038	706.016537	44.741	Africa
Chad	1952	2682462	1178.665927	38.092	Africa
Chad	1957	2894855	1308.495577	39.881	Africa
Chad	1962	3150417	1389.817618	41.716	Africa
Chad	1967	3495967	1196.810565	43.601	Africa
Chad	1972	3899068	1104.103987	45.569	Africa
Chad	1977	4388260	1133.98495	47.383	Africa
Chad	1982	4875118	797.9081006	49.517	Africa
Chad	1987	5498955	952.386129	51.051	Africa
Chad	1992	6429417	1058.0643	51.724	Africa
Chad	1997	7562011	1004.961353	51.573	Africa
Chad	2002	8835739	1156.18186	50.525	Africa
Chad	2007	10238807	1704.063724	50.651	Africa
Chile	1952	6377619	3939.978789	54.745	Americas
Chile	1957	7048426	4315.622723	56.074	Americas
Chile	1962	7961258	4519.094331	57.924	Americas
Chile	1967	8858908	5106.654313	60.523	Americas
Chile	1972	9717524	5494.024437	63.441	Americas
Chile	1977	10599793	4756.763836	67.052	Americas
Chile	1982	11487112	5095.665738	70.565	Americas
Chile	1987	12463354	5547.063754	72.492	Americas
Chile	1992	13572994	7596.125964	74.126	Americas
Chile	1997	14599929	10118.05318	75.816	Americas
Chile	2002	15497046	10778.78385	77.86	Americas
Chile	2007	16284741	13171.63885	78.553	Americas
China	1953	581390000	508.9458694	44.55952	Asia
China	1954	595310000	511.0829177	46.4656	Asia
China	1955	608655000	526.7439603	48.02216	Asia
China	1956	621465000	560.4399495	50.44528	Asia
China	1957	637408000	575.9870009	50.54896	Asia
China	1958	653235000	622.4985891	50.1584	Asia
China	1959	666005000	616.1921861	38.40448	Asia
China	1960	667070000	591.8170473	31.63176	Asia
China	1961	660330000	492.0062811	34.10448	Asia
China	1962	665770000	487.6740183	44.50136	Asia
China	1963	682335000	520.6900172	51.89912	Asia
China	1964	698355000	566.2947915	53.32072	Asia
China	1965	715185000	613.4549871	55.6468	Asia
China	1966	735400000	649.6989604	56.8032	Asia
China	1967	754550000	612.7056934	58.38112	Asia
China	1968	774510000	582.400771	59.4052	Asia
China	1969	796025000	612.5461009	60.9652	Asia
China	1970	818315000	665.7836557	62.6508	Asia
China	1971	841105000	677.0101471	63.73736	Asia
China	1972	862030000	676.9000921	63.11888	Asia
China	1973	881940000	707.7530136	62.7808	Asia
China	1974	900350000	701.9200607	62.4996	Asia
China	1975	916395000	728.9965913	62.69888	Asia
China	1976	930685000	710.3795745	62.43736	Asia
China	1977	943455000	741.2374699	63.96736	Asia
China	1978	956165000	807.6260315	64.24432	Asia
China	1979	969005000	854.6172386	65.08536	Asia
China	1980	981235000	868.5881137	66.12216	Asia
China	1981	993861000	904.83126	66.44976	Asia
China	1982	1000281000	962.4213805	65.525	Asia
China	1987	1084035000	1378.904018	67.274	Asia
China	1992	1164970000	1655.784158	68.69	Asia
China	1997	1230075000	2289.234136	70.426	Asia
China	2002	1280400000	3119.280896	72.028	Asia
China	2007	1318683096	4959.114854	72.961	Asia
Colombia	1952	12350771	2144.115096	50.643	Americas
Colombia	1957	14485993	2323.805581	55.118	Americas
Colombia	1962	17009885	2492.351109	57.863	Americas
Colombia	1967	19764027	2678.729839	59.963	Americas
Colombia	1972	22542890	3264.660041	61.623	Americas
Colombia	1977	25094412	3815.80787	63.837	Americas
Colombia	1982	27764644	4397.575659	66.653	Americas
Colombia	1987	30964245	4903.2191	67.768	Americas
Colombia	1992	34202721	5444.648617	68.421	Americas
Colombia	1997	37657830	6117.361746	70.313	Americas
Colombia	2002	41008227	5755.259962	71.682	Americas
Colombia	2007	44227550	7006.580419	72.889	Americas
Comoros	1952	153936	1102.990936	40.715	Africa
Comoros	1957	170928	1211.148548	42.46	Africa
Comoros	1962	191689	1406.648278	44.467	Africa
Comoros	1967	217378	1876.029643	46.472	Africa
Comoros	1972	250027	1937.577675	48.944	Africa
Comoros	1977	304739	1172.603047	50.939	Africa
Comoros	1982	348643	1267.100083	52.933	Africa
Comoros	1987	395114	1315.980812	54.926	Africa
Comoros	1992	454429	1246.90737	57.939	Africa
Comoros	1997	527982	1173.618235	60.66	Africa
Comoros	2002	614382	1075.811558	62.974	Africa
Comoros	2007	710960	986.1478792	65.152	Africa
Congo, Dem. Rep.	1952	14100005	780.5423257	39.143	Africa
Congo, Dem. Rep.	1957	15577932	905.8602303	40.652	Africa
Congo, Dem. Rep.	1962	17486434	896.3146335	42.122	Africa
Congo, Dem. Rep.	1967	19941073	861.5932424	44.056	Africa
Congo, Dem. Rep.	1972	23007669	904.8960685	45.989	Africa
Congo, Dem. Rep.	1977	26480870	795.757282	47.804	Africa
Congo, Dem. Rep.	1982	30646495	673.7478181	47.784	Africa
Congo, Dem. Rep.	1987	35481645	672.774812	47.412	Africa
Congo, Dem. Rep.	1992	41672143	457.7191807	45.548	Africa
Congo, Dem. Rep.	1997	47798986	312.188423	42.587	Africa
Congo, Dem. Rep.	2002	55379852	241.1658765	44.966	Africa
Congo, Dem. Rep.	2007	64606759	277.5518587	46.462	Africa
Congo, Rep.	1952	854885	2125.621418	42.111	Africa
Congo, Rep.	1957	940458	2315.056572	45.053	Africa
Congo, Rep.	1962	1047924	2464.783157	48.435	Africa
Congo, Rep.	1967	1179760	2677.939642	52.04	Africa
Congo, Rep.	1972	1340458	3213.152683	54.907	Africa
Congo, Rep.	1977	1536769	3259.178978	55.625	Africa
Congo, Rep.	1982	1774735	4879.507522	56.695	Africa
Congo, Rep.	1987	2064095	4201.194937	57.47	Africa
Congo, Rep.	1992	2409073	4016.239529	56.433	Africa
Congo, Rep.	1997	2800947	3484.164376	52.962	Africa
Congo, Rep.	2002	3328795	3484.06197	52.97	Africa
Congo, Rep.	2007	3800610	3632.557798	55.322	Africa
Costa Rica	1950	866982	2439.821535	55.6	Americas
Costa Rica	1952	926317	2627.009471	57.206	Americas
Costa Rica	1957	1112300	2990.010802	60.026	Americas
Costa Rica	1962	1345187	3460.937025	62.842	Americas
Costa Rica	1967	1588717	4161.727834	65.424	Americas
Costa Rica	1972	1834796	5118.146939	67.849	Americas
Costa Rica	1977	2108457	5926.876967	70.75	Americas
Costa Rica	1982	2424367	5262.734751	73.45	Americas
Costa Rica	1987	2799811	5629.915318	74.752	Americas
Costa Rica	1992	3173216	6160.416317	75.713	Americas
Costa Rica	1997	3518107	6677.045314	77.26	Americas
Costa Rica	2002	3834934	7723.447195	78.123	Americas
Costa Rica	2007	4133884	9645.06142	78.782	Americas
Cote d'Ivoire	1952	2977019	1388.594732	40.477	Africa
Cote d'Ivoire	1957	3300000	1500.895925	42.469	Africa
Cote d'Ivoire	1962	3832408	1728.869428	44.93	Africa
Cote d'Ivoire	1967	4744870	2052.050473	47.35	Africa
Cote d'Ivoire	1972	6071696	2378.201111	49.801	Africa
Cote d'Ivoire	1977	7459574	2517.736547	52.374	Africa
Cote d'Ivoire	1982	9025951	2602.710169	53.983	Africa
Cote d'Ivoire	1987	10761098	2156.956069	54.655	Africa
Cote d'Ivoire	1992	12772596	1648.073791	52.044	Africa
Cote d'Ivoire	1997	14625967	1786.265407	47.991	Africa
Cote d'Ivoire	2002	16252726	1648.800823	46.832	Africa
Cote d'Ivoire	2007	18013409	1544.750112	48.328	Africa
Croatia	1952	3882229	3119.23652	61.21	Europe
Croatia	1957	3991242	4338.231617	64.77	Europe
Croatia	1962	4076557	5477.890018	67.13	Europe
Croatia	1967	4174366	6960.297861	68.5	Europe
Croatia	1972	4225310	9164.090127	69.61	Europe
Croatia	1977	4318673	11305.38517	70.64	Europe
Croatia	1982	4413368	13221.82184	70.46	Europe
Croatia	1987	4484310	13822.58394	71.52	Europe
Croatia	1992	4494013	8447.794873	72.527	Europe
Croatia	1997	4444595	9875.604515	73.68	Europe
Croatia	2002	4481020	11628.38895	74.876	Europe
Croatia	2007	4493312	14619.22272	75.748	Europe
Cuba	1950	5784797	5180.436272	55.714	Americas
Cuba	1952	6007797	5586.53878	59.421	Americas
Cuba	1957	6640752	6092.174359	62.325	Americas
Cuba	1962	7254373	5180.75591	65.246	Americas
Cuba	1967	8139332	5690.268015	68.29	Americas
Cuba	1972	8831348	5305.445256	70.723	Americas
Cuba	1977	9537988	6380.494966	72.649	Americas
Cuba	1982	9789224	7316.918107	73.717	Americas
Cuba	1987	10239839	7532.924763	74.174	Americas
Cuba	1992	10723260	5592.843963	74.414	Americas
Cuba	1997	10983007	5431.990415	76.151	Americas
Cuba	2002	11226999	6340.646683	77.158	Americas
Cuba	2007	11416987	8948.102923	78.273	Americas
Cyprus	1972	626300	7624.588571	71.41	Europe
Cyprus	1977	598400	8898.469477	73.7	Europe
Cyprus	1982	624300	11663.93819	75	Europe
Cyprus	1987	659400	14634.94796	76.136	Europe
Cyprus	1992	707285	18364.49845	76.826	Europe
Cyprus	1997	743728	20409.22897	77.95	Europe
Cyprus	2002	767314	23683.60331	78.957	Europe
Cyprus	2007	788457	26002.87197	79.035	Europe
Czech Republic	1950	8925122	6690.749648	64.43	Europe
Czech Republic	1951	9023170	6734.885719	65.25	Europe
Czech Republic	1952	9125183	6876.14025	66.87	Europe
Czech Republic	1953	9220908	6774.039587	67.56	Europe
Czech Republic	1954	9290617	6979.21869	68.05	Europe
Czech Republic	1955	9365969	7495.881059	68.97	Europe
Czech Republic	1956	9442040	7855.581257	69.37	Europe
Czech Republic	1957	9513758	8256.343918	69.03	Europe
Czech Republic	1958	9574650	8811.025887	69.94	Europe
Czech Republic	1959	9618554	9135.702191	69.92	Europe
Czech Republic	1960	9659818	9763.502773	70.46	Europe
Czech Republic	1961	9587250	10060.06939	70.64	Europe
Czech Republic	1962	9620282	10136.86713	69.9	Europe
Czech Republic	1963	9666468	9880.818469	70.42	Europe
Czech Republic	1964	9726030	10268.34191	70.58	Europe
Czech Republic	1965	9776922	10574.6228	70.27	Europe
Czech Republic	1966	9815359	10972.00996	70.49	Europe
Czech Republic	1967	9835109	11399.44489	70.38	Europe
Czech Republic	1968	9851051	11893.045	69.94	Europe
Czech Republic	1969	9806577	12144.16425	69.44	Europe
Czech Republic	1970	9795226	12359.08198	69.53	Europe
Czech Republic	1971	9824749	12726.07613	69.77	Europe
Czech Republic	1972	9862158	13108.4536	70.29	Europe
Czech Republic	1973	9912080	13457.94085	70.13	Europe
Czech Republic	1974	9975770	13843.19819	70.21	Europe
Czech Republic	1975	10042019	14142.29877	70.55	Europe
Czech Republic	1976	10105143	14260.47536	70.66	Europe
Czech Republic	1977	10161915	14800.16062	70.71	Europe
Czech Republic	1978	10212894	14882.16908	70.78	Europe
Czech Republic	1979	10259670	14916.48544	70.89	Europe
Czech Republic	1980	10288726	15255.986	70.42	Europe
Czech Republic	1981	10297904	15123.0591	70.86	Europe
Czech Republic	1982	10303704	15377.22855	70.96	Europe
Czech Republic	1983	10306888	15571.71065	70.73	Europe
Czech Republic	1984	10309224	15900.92311	70.99	Europe
Czech Republic	1985	10310162	15992.09469	71.2	Europe
Czech Republic	1986	10308836	16259.80427	71.13	Europe
Czech Republic	1987	10311597	16310.4434	71.58	Europe
Czech Republic	1988	10313782	16644.97723	71.78	Europe
Czech Republic	1989	10314343	16757.82085	71.83	Europe
Czech Republic	1990	10309514	16270.17261	71.49	Europe
Czech Republic	1991	10305158	14376.48735	72.03	Europe
Czech Republic	1992	10315702	14297.02122	72.4	Europe
Czech Republic	1993	10326434	14300.96105	72.92	Europe
Czech Republic	1994	10330165	14617.02155	73.13	Europe
Czech Republic	1995	10323830	15493.47308	73.26	Europe
Czech Republic	1996	10311817	16137.212	73.9	Europe
Czech Republic	1997	10300707	16048.51424	74.01	Europe
Czech Republic	1998	10290949	15959.62777	74.63	Europe
Czech Republic	1999	10280436	16205.16024	74.81	Europe
Czech Republic	2000	10270128	16823.23775	75.06	Europe
Czech Republic	2001	10262308	17255.90228	75.39	Europe
Czech Republic	2002	10256295	17596.21022	75.51	Europe
Czech Republic	2003	10251087	18237.58775	75.46	Europe
Czech Republic	2004	10246178	19061.06809	76.01	Europe
Czech Republic	2005	10241138	20281	76.22	Europe
Czech Republic	2006	10235455	21577.07702	76.78	Europe
Czech Republic	2007	10228744	22833.30851	76.486	Europe
Denmark	1950	4271000	9675.477458	70.33	Europe
Denmark	1951	4303620	9666.254146	70.93	Europe
Denmark	1952	4334000	9692.385245	70.78	Europe
Denmark	1953	4369280	10161.10541	71.15	Europe
Denmark	1954	4406000	10272.20028	71.35	Europe
Denmark	1955	4439000	10305.71133	71.92	Europe
Denmark	1956	4466471	10366.19	72.05	Europe
Denmark	1957	4487831	11099.65935	71.81	Europe
Denmark	1958	4515132	11280.99757	72.24	Europe
Denmark	1959	4546636	12036.20036	72.22	Europe
Denmark	1960	4581000	12279.61856	72.21	Europe
Denmark	1961	4609817	12976.43602	72.47	Europe
Denmark	1962	4646899	13583.31351	72.35	Europe
Denmark	1963	4683579	13561.43467	72.44	Europe
Denmark	1964	4720171	14715.16498	72.52	Europe
Denmark	1965	4758100	15263.86573	72.4	Europe
Denmark	1966	4797500	15551.56018	72.48	Europe
Denmark	1967	4838800	15937.21123	72.96	Europe
Denmark	1968	4867300	16494.95248	73.17	Europe
Denmark	1969	4890687	17461.79325	73.26	Europe
Denmark	1970	4928757	17677.79288	73.38	Europe
Denmark	1971	4963126	18023.43374	73.44	Europe
Denmark	1972	4991596	18866.20721	73.47	Europe
Denmark	1973	5021861	19433.4781	73.71	Europe
Denmark	1974	5045297	19162.84526	73.84	Europe
Denmark	1975	5059861	18981.55018	74.11	Europe
Denmark	1976	5072596	20159.41674	73.78	Europe
Denmark	1977	5088419	20422.9015	74.69	Europe
Denmark	1978	5104247	20660.16103	74.45	Europe
Denmark	1979	5116800	21339.90635	74.27	Europe
Denmark	1980	5123027	21219.85084	74.16	Europe
Denmark	1981	5121572	21037.04755	74.29	Europe
Denmark	1982	5117810	21688.04048	74.63	Europe
Denmark	1983	5114297	22249.53046	74.5	Europe
Denmark	1984	5111619	23238.53543	74.65	Europe
Denmark	1985	5113691	24225.4201	74.52	Europe
Denmark	1986	5120534	25074.25739	74.69	Europe
Denmark	1987	5127024	25116.17581	74.8	Europe
Denmark	1988	5129516	25396.29132	74.89	Europe
Denmark	1989	5132593	25447.85704	74.92	Europe
Denmark	1990	5140954	25714.12973	74.92	Europe
Denmark	1991	5154352	25980.80761	75.29	Europe
Denmark	1992	5171393	26406.73985	75.33	Europe
Denmark	1993	5188386	26296.6636	75.25	Europe
Denmark	1994	5205603	27657.88425	75.51	Europe
Denmark	1995	5232612	28358.52353	75.36	Europe
Denmark	1996	5262075	28999.08162	75.74	Europe
Denmark	1997	5283663	29804.34567	76.11	Europe
Denmark	1998	5302767	30338.82805	76.51	Europe
Denmark	1999	5320134	31013.02697	76.66	Europe
Denmark	2000	5337416	32016.75301	76.9	Europe
Denmark	2001	5355826	32134.10623	77.06	Europe
Denmark	2002	5374693	32166.50006	77.18	Europe
Denmark	2003	5394138	32174.80797	77.78	Europe
Denmark	2004	5413392	32737.91096	77.58	Europe
Denmark	2005	5432335	33626	78.32	Europe
Denmark	2006	5450661	34724.80085	78.32	Europe
Denmark	2007	5468120	35278.41874	78.332	Europe
Djibouti	1952	63149	2669.529475	34.812	Africa
Djibouti	1957	71851	2864.969076	37.328	Africa
Djibouti	1962	89898	3020.989263	39.693	Africa
Djibouti	1967	127617	3020.050513	42.074	Africa
Djibouti	1972	178848	3694.212352	44.366	Africa
Djibouti	1977	228694	3081.761022	46.519	Africa
Djibouti	1982	305991	2879.468067	48.812	Africa
Djibouti	1987	311025	2880.102568	50.04	Africa
Djibouti	1992	384156	2377.156192	51.604	Africa
Djibouti	1997	417908	1895.016984	53.157	Africa
Djibouti	2002	447416	1908.260867	53.373	Africa
Djibouti	2007	496374	2082.481567	54.791	Africa
Dominican Republic	1952	2491346	1397.717137	45.928	Americas
Dominican Republic	1957	2923186	1544.402995	49.828	Americas
Dominican Republic	1962	3453434	1662.137359	53.459	Americas
Dominican Republic	1967	4049146	1653.723003	56.751	Americas
Dominican Republic	1972	4671329	2189.874499	59.631	Americas
Dominican Republic	1977	5302800	2681.9889	61.788	Americas
Dominican Republic	1982	5968349	2861.092386	63.727	Americas
Dominican Republic	1987	6655297	2899.842175	66.046	Americas
Dominican Republic	1992	7351181	3044.214214	68.457	Americas
Dominican Republic	1997	7992357	3614.101285	69.957	Americas
Dominican Republic	2002	8650322	4563.808154	70.847	Americas
Dominican Republic	2007	9319622	6025.374752	72.235	Americas
Ecuador	1952	3548753	3522.110717	48.357	Americas
Ecuador	1957	4058385	3780.546651	51.356	Americas
Ecuador	1962	4681707	4086.114078	54.64	Americas
Ecuador	1967	5432424	4579.074215	56.678	Americas
Ecuador	1972	6298651	5280.99471	58.796	Americas
Ecuador	1977	7278866	6679.62326	61.31	Americas
Ecuador	1982	8365850	7213.791267	64.342	Americas
Ecuador	1987	9545158	6481.776993	67.231	Americas
Ecuador	1992	10748394	7103.702595	69.613	Americas
Ecuador	1997	11911819	7429.455877	72.312	Americas
Ecuador	2002	12921234	5773.044512	74.173	Americas
Ecuador	2007	13755680	6873.262326	74.994	Americas
Egypt	1952	22223309	1418.822445	41.893	Africa
Egypt	1957	25009741	1458.915272	44.444	Africa
Egypt	1962	28173309	1693.335853	46.992	Africa
Egypt	1967	31681188	1814.880728	49.293	Africa
Egypt	1972	34807417	2024.008147	51.137	Africa
Egypt	1977	38783863	2785.493582	53.319	Africa
Egypt	1982	45681811	3503.729636	56.006	Africa
Egypt	1987	52799062	3885.46071	59.797	Africa
Egypt	1992	59402198	3794.755195	63.674	Africa
Egypt	1997	66134291	4173.181797	67.217	Africa
Egypt	2002	73312559	4754.604414	69.806	Africa
Egypt	2007	80264543	5581.180998	71.338	Africa
El Salvador	1952	2042865	3048.3029	45.262	Americas
El Salvador	1957	2355805	3421.523218	48.57	Americas
El Salvador	1962	2747687	3776.803627	52.307	Americas
El Salvador	1967	3232927	4358.595393	55.855	Americas
El Salvador	1972	3790903	4520.246008	58.207	Americas
El Salvador	1977	4282586	5138.922374	56.696	Americas
El Salvador	1982	4474873	4098.344175	56.604	Americas
El Salvador	1987	4842194	4140.442097	63.154	Americas
El Salvador	1992	5274649	4444.2317	66.798	Americas
El Salvador	1997	5783439	5154.825496	69.535	Americas
El Salvador	2002	6353681	5351.568666	70.734	Americas
El Salvador	2007	6939688	5728.353514	71.878	Americas
Equatorial Guinea	1952	216964	375.6431231	34.482	Africa
Equatorial Guinea	1957	232922	426.0964081	35.983	Africa
Equatorial Guinea	1962	249220	582.8419714	37.485	Africa
Equatorial Guinea	1967	259864	915.5960025	38.987	Africa
Equatorial Guinea	1972	277603	672.4122571	40.516	Africa
Equatorial Guinea	1977	192675	958.5668124	42.024	Africa
Equatorial Guinea	1982	285483	927.8253427	43.662	Africa
Equatorial Guinea	1987	341244	966.8968149	45.664	Africa
Equatorial Guinea	1992	387838	1132.055034	47.545	Africa
Equatorial Guinea	1997	439971	2814.480755	48.245	Africa
Equatorial Guinea	2002	495627	7703.4959	49.348	Africa
Equatorial Guinea	2007	551201	12154.08975	51.579	Africa
Eritrea	1952	1438760	328.9405571	35.928	Africa
Eritrea	1957	1542611	344.1618859	38.047	Africa
Eritrea	1962	1666618	380.9958433	40.158	Africa
Eritrea	1967	1820319	468.7949699	42.189	Africa
Eritrea	1972	2260187	514.3242082	44.142	Africa
Eritrea	1977	2512642	505.7538077	44.535	Africa
Eritrea	1982	2637297	524.8758493	43.89	Africa
Eritrea	1987	2915959	521.1341333	46.453	Africa
Eritrea	1992	3668440	582.8585102	49.991	Africa
Eritrea	1997	4058319	913.47079	53.378	Africa
Eritrea	2002	4414865	765.3500015	55.24	Africa
Eritrea	2007	4906585	641.3695236	58.04	Africa
Estonia	1973	1410836	8313.114403	70.7	Europe
Estonia	1990	1569322	10389.81937	69.9	Europe
Estonia	1991	1559547	9409.44704	69.8	Europe
Estonia	1992	1528715	8245.731835	69.14	Europe
Estonia	1993	1491426	7733.482692	68.2	Europe
Estonia	1994	1467535	7733.631213	66.66	Europe
Estonia	1995	1446509	8199.116863	67.72	Europe
Estonia	1996	1427827	8680.183712	69.94	Europe
Estonia	1997	1413351	9689.843315	70.13	Europe
Estonia	1998	1400972	10283.78692	69.72	Europe
Estonia	1999	1389756	10356.41525	70.49	Europe
Estonia	2000	1379835	11244.48624	70.78	Europe
Estonia	2001	1369983	12050.17139	70.65	Europe
Estonia	2002	1360122	13011.43876	71.21	Europe
Estonia	2003	1350722	13770.18991	71.81	Europe
Estonia	2004	1341664	15014.21701	72.29	Europe
Estonia	2005	1332893	16654	72.96	Europe
Estonia	2007	1315912	19967.40265	71.37	Europe
Ethiopia	1952	20860941	362.1462796	34.078	Africa
Ethiopia	1957	22815614	378.9041632	36.667	Africa
Ethiopia	1962	25145372	419.4564161	40.059	Africa
Ethiopia	1967	27860297	516.1186438	42.115	Africa
Ethiopia	1972	30770372	566.2439442	43.515	Africa
Ethiopia	1977	34617799	556.8083834	44.51	Africa
Ethiopia	1982	38111756	577.8607471	44.916	Africa
Ethiopia	1987	42999530	573.7413142	46.684	Africa
Ethiopia	1992	52088559	421.3534653	48.091	Africa
Ethiopia	1997	59861301	515.8894013	49.402	Africa
Ethiopia	2002	67946797	530.0535319	50.725	Africa
Ethiopia	2007	76511887	690.8055759	52.947	Africa
Fiji	1962	421869	2039.393277	56.494	Oceania
Fiji	1967	485000	2170.073285	58.607	Oceania
Fiji	1972	544000	2797.759484	60.642	Oceania
Fiji	1977	599339	3182.5696	62.669	Oceania
Fiji	1982	658906	3209.257468	64.683	Oceania
Fiji	1987	719574	2974.850227	66.626	Oceania
Fiji	1992	750242	3410.28604	66.575	Oceania
Fiji	1997	797890	3643.629208	66.836	Oceania
Fiji	2002	856346	4004.481972	67.832	Oceania
Fiji	2007	918675	4118.158294	68.774	Oceania
Finland	1950	4008900	5845.626316	64.24	Europe
Finland	1951	4047300	6282.553916	65.67	Europe
Finland	1952	4090500	6424.519071	66.55	Europe
Finland	1953	4139400	6393.115429	66.61	Europe
Finland	1954	4186900	6874.027206	67.57	Europe
Finland	1955	4234900	7142.394529	67.37	Europe
Finland	1956	4281700	7277.784158	67.99	Europe
Finland	1957	4324000	7545.415386	67.49	Europe
Finland	1958	4359800	7523.807653	68.63	Europe
Finland	1959	4394700	7907.517148	68.81	Europe
Finland	1960	4429600	8562.873298	69.01	Europe
Finland	1961	4461004	9150.501094	69.04	Europe
Finland	1962	4491443	9371.842561	68.75	Europe
Finland	1963	4523309	9612.397646	69.16	Europe
Finland	1964	4548544	10042.2193	69.37	Europe
Finland	1965	4563732	10540.93525	69.13	Europe
Finland	1966	4580869	10753.82335	69.65	Europe
Finland	1967	4605744	10921.63626	69.83	Europe
Finland	1968	4626469	11122.84283	69.79	Europe
Finland	1969	4623785	12201.15061	69.67	Europe
Finland	1970	4606307	13162.24522	70.36	Europe
Finland	1971	4612124	13420.39361	70.18	Europe
Finland	1972	4639657	14358.8759	70.87	Europe
Finland	1973	4666081	15235.13292	71.38	Europe
Finland	1974	4690574	15614.72342	71.3	Europe
Finland	1975	4711439	15724.68289	71.85	Europe
Finland	1976	4725664	15610.74835	72	Europe
Finland	1977	4738902	15605.42283	72.52	Europe
Finland	1978	4752528	15886.30722	73.08	Europe
Finland	1979	4764690	16948.21601	73.37	Europe
Finland	1980	4779535	17796.77274	73.66	Europe
Finland	1981	4799964	18051.16806	73.98	Europe
Finland	1982	4826933	18533.15761	74.55	Europe
Finland	1983	4855787	18920.89628	74.46	Europe
Finland	1984	4881788	19387.97098	74.77	Europe
Finland	1985	4901783	19958.81374	74.44	Europe
Finland	1986	4917386	20367.54884	74.8	Europe
Finland	1987	4931729	21141.01223	74.83	Europe
Finland	1988	4946633	22110.8847	74.79	Europe
Finland	1989	4962441	23289.79916	75.01	Europe
Finland	1990	4986431	23180.78249	75.04	Europe
Finland	1991	5013786	21581.74989	75.45	Europe
Finland	1992	5041039	20647.16499	75.7	Europe
Finland	1993	5064846	20294.8084	75.94	Europe
Finland	1994	5086044	21005.54254	76.64	Europe
Finland	1995	5104654	21650.14541	76.66	Europe
Finland	1996	5120310	22402.49628	76.94	Europe
Finland	1997	5134406	23723.9502	77.13	Europe
Finland	1998	5146983	25004.32237	77.34	Europe
Finland	1999	5158097	25915.26438	77.53	Europe
Finland	2000	5168595	27171.96611	77.76	Europe
Finland	2001	5180309	27825.5291	78.23	Europe
Finland	2002	5193039	28204.59057	78.37	Europe
Finland	2003	5204405	28650.02742	78.63	Europe
Finland	2004	5214512	29651.4045	78.96	Europe
Finland	2005	5223442	30469	79.09	Europe
Finland	2006	5231372	31902.6734	79.49	Europe
Finland	2007	5238460	33207.0844	79.313	Europe
France	1950	41828673	6595.926631	66.39	Europe
France	1951	42155534	6913.756537	66.12	Europe
France	1952	42459667	7029.809327	67.41	Europe
France	1953	42751746	7171.244319	67.34	Europe
France	1954	43056505	7485.855759	68.21	Europe
France	1955	43427669	7851.776992	68.47	Europe
France	1956	43843075	8224.217165	68.5	Europe
France	1957	44310863	8662.834898	68.93	Europe
France	1958	44788852	8855.252659	70.16	Europe
France	1959	45239729	9040.636982	70.19	Europe
France	1960	45670000	9640.940051	70.4	Europe
France	1961	46189000	10070.70911	70.98	Europe
France	1962	47124000	10560.48553	70.51	Europe
France	1963	47808000	10941.36907	70.36	Europe
France	1964	48340000	11541.52506	71.32	Europe
